,country,countrycode,date,new_per_day,new_per_day_smooth,dead_per_day,dead_per_day_smooth
38625,United Kingdom,GBR,2021-02-11,13792.0,17973.85714285714,1001.0,926.0
38626,United Kingdom,GBR,2021-02-12,13476.0,17102.928571428572,678.0,885.9285714285713
38627,United Kingdom,GBR,2021-02-13,12732.0,16288.428571428569,758.0,852.7142857142858
38628,United Kingdom,GBR,2021-02-14,12145.0,15601.071428571431,621.0,809.7857142857142
38629,United Kingdom,GBR,2021-02-15,8751.0,15036.214285714286,258.0,786.2857142857142
38630,United Kingdom,GBR,2021-02-16,8752.0,14563.714285714286,230.0,773.7142857142858
38631,United Kingdom,GBR,2021-02-17,14241.0,13986.071428571431,799.0,727.2857142857142
38632,United Kingdom,GBR,2021-02-18,12467.0,13465.357142857143,738.0,685.5714285714286
38633,United Kingdom,GBR,2021-02-19,11555.0,12905.928571428569,454.0,652.6428571428571
38634,United Kingdom,GBR,2021-02-20,11391.0,12437.357142857143,533.0,618.2857142857142
38635,United Kingdom,GBR,2021-02-21,10376.0,12047.214285714286,445.0,590.9285714285714
38636,United Kingdom,GBR,2021-02-22,8050.0,11768.928571428569,215.0,579.6428571428571
38637,United Kingdom,GBR,2021-02-23,7866.0,11519.714285714286,177.0,568.5
38638,United Kingdom,GBR,2021-02-24,11230.0,11201.714285714286,548.0,532.5
38639,United Kingdom,GBR,2021-02-25,9376.0,10886.285714285714,442.0,492.57142857142856
38640,United Kingdom,GBR,2021-02-26,8526.0,10532.714285714286,323.0,467.21428571428567
38641,United Kingdom,GBR,2021-02-27,7705.0,10173.642857142857,345.0,437.71428571428567
38642,United Kingdom,GBR,2021-02-28,6567.0,9775.214285714286,290.0,414.07142857142856
38643,United Kingdom,GBR,2021-03-01,4814.0,9494.0,144.0,405.9285714285714
38644,United Kingdom,GBR,2021-03-02,4710.0,9205.285714285714,104.0,396.9285714285714
38645,United Kingdom,GBR,2021-03-03,6866.0,8678.5,343.0,364.3571428571428
38646,United Kingdom,GBR,2021-03-04,6648.0,8262.857142857143,487.0,346.42857142857144
38647,United Kingdom,GBR,2021-03-05,5963.0,7863.428571428572,242.0,331.2857142857143
38648,United Kingdom,GBR,2021-03-06,5719.0,7458.285714285716,236.0,310.07142857142856
38649,United Kingdom,GBR,2021-03-07,5294.0,7095.285714285716,158.0,289.57142857142856
38650,United Kingdom,GBR,2021-03-08,4485.0,6840.642857142857,82.0,280.07142857142856
38651,United Kingdom,GBR,2021-03-09,4267.0,6583.571428571428,65.0,272.07142857142856
38652,United Kingdom,GBR,2021-03-10,6626.0,6254.714285714284,231.0,249.42857142857144
38653,United Kingdom,GBR,2021-03-11,6213.0,6028.785714285716,190.0,231.42857142857144
38654,United Kingdom,GBR,2021-03-12,6013.0,5849.285714285716,181.0,221.28571428571428
38655,United Kingdom,GBR,2021-03-13,5759.0,5710.285714285716,175.0,209.14285714285717
38656,United Kingdom,GBR,2021-03-14,5582.0,5639.928571428572,121.0,197.07142857142856
38657,United Kingdom,GBR,2021-03-15,4243.0,5599.142857142857,52.0,190.5
38658,United Kingdom,GBR,2021-03-16,4284.0,5568.714285714284,64.0,187.64285714285717
38659,United Kingdom,GBR,2021-03-17,6483.0,5541.357142857143,110.0,171.0
38660,United Kingdom,GBR,2021-03-18,5662.0,5470.928571428572,141.0,146.28571428571428
38661,United Kingdom,GBR,2021-03-19,5767.0,5456.928571428572,95.0,135.78571428571428
38662,United Kingdom,GBR,2021-03-20,5458.0,5438.285714285715,100.0,126.07142857142857
38663,United Kingdom,GBR,2021-03-21,4980.0,5415.857142857143,96.0,121.64285714285714
38664,United Kingdom,GBR,2021-03-22,4086.0,5387.357142857143,33.0,118.14285714285714
38665,United Kingdom,GBR,2021-03-23,5219.0,5455.357142857143,17.0,114.71428571428572
38666,United Kingdom,GBR,2021-03-24,6171.0,5422.857142857143,112.0,106.21428571428572
38667,United Kingdom,GBR,2021-03-25,5244.0,5353.642857142857,98.0,99.64285714285714
38668,United Kingdom,GBR,2021-03-26,6004.0,5353.0,63.0,91.21428571428572
38669,United Kingdom,GBR,2021-03-27,5386.0,5326.357142857143,70.0,83.71428571428571
38670,United Kingdom,GBR,2021-03-28,4399.0,5241.857142857143,58.0,79.21428571428571
38671,United Kingdom,GBR,2021-03-29,3559.0,5193.0,19.0,76.85714285714286
38672,United Kingdom,GBR,2021-03-30,4795.0,5229.5,23.0,73.92857142857143
38673,United Kingdom,GBR,2021-03-31,3995.0,5051.785714285715,55.0,70.0
38674,United Kingdom,GBR,2021-04-01,3583.0,4903.285714285715,43.0,63.0
38675,United Kingdom,GBR,2021-04-02,3743.0,4758.714285714285,51.0,59.85714285714285
38676,United Kingdom,GBR,2021-04-03,3460.0,4616.0,52.0,56.42857142857143
38677,United Kingdom,GBR,2021-04-04,2588.0,4445.142857142857,10.0,50.28571428571429
38678,United Kingdom,GBR,2021-04-05,2338.0,4320.285714285715,10.0,48.64285714285714
38679,United Kingdom,GBR,2021-04-06,2237.0,4107.285714285715,26.0,49.28571428571429
38680,United Kingdom,GBR,2021-04-07,2548.0,3848.5,20.0,42.714285714285715
38681,United Kingdom,GBR,2021-04-08,3011.0,3689.0,45.0,38.92857142857143
38682,United Kingdom,GBR,2021-04-09,2855.0,3464.0714285714284,53.0,38.214285714285715
38683,United Kingdom,GBR,2021-04-10,2456.0,3254.785714285714,60.0,37.5
38684,United Kingdom,GBR,2021-04-11,845.0,3000.9285714285716,40.0,36.214285714285715
38685,United Kingdom,GBR,2021-04-12,1730.0,2870.285714285714,7.0,35.357142857142854
38686,United Kingdom,GBR,2021-04-13,3568.0,2782.642857142857,13.0,34.642857142857146
38687,United Kingdom,GBR,2021-04-14,2471.0,2673.785714285714,23.0,32.357142857142854
38688,United Kingdom,GBR,2021-04-15,2491.0,2595.785714285714,38.0,32.0
38689,United Kingdom,GBR,2021-04-16,2671.0,2519.214285714286,30.0,30.5
38690,United Kingdom,GBR,2021-04-17,2756.0,2468.928571428572,34.0,29.214285714285715
38691,United Kingdom,GBR,2021-04-18,2206.0,2441.642857142857,35.0,31.0
38692,United Kingdom,GBR,2021-04-19,1882.0,2409.0714285714284,10.0,31.0
38693,United Kingdom,GBR,2021-04-20,2963.0,2460.928571428572,4.0,29.42857142857143
38694,United Kingdom,GBR,2021-04-21,2524.0,2459.214285714286,33.0,30.357142857142854
38695,United Kingdom,GBR,2021-04-22,2396.0,2415.285714285714,20.0,28.57142857142857
38696,United Kingdom,GBR,2021-04-23,2728.0,2406.214285714286,18.0,26.07142857142857
38697,United Kingdom,GBR,2021-04-24,2678.0,2422.0714285714284,40.0,24.642857142857146
38698,United Kingdom,GBR,2021-04-25,2061.0,2508.928571428572,32.0,24.07142857142857
38699,United Kingdom,GBR,2021-04-26,1712.0,2507.642857142857,11.0,24.357142857142854
38700,United Kingdom,GBR,2021-04-27,2064.0,2400.214285714286,6.0,23.857142857142854
38701,United Kingdom,GBR,2021-04-28,2685.0,2415.5,17.0,23.42857142857143
38702,United Kingdom,GBR,2021-04-29,2166.0,2392.285714285714,29.0,22.785714285714285
38703,United Kingdom,GBR,2021-04-30,2445.0,2376.142857142857,22.0,22.214285714285715
38704,United Kingdom,GBR,2021-05-01,2381.0,2349.357142857143,15.0,20.857142857142858
38705,United Kingdom,GBR,2021-05-02,1907.0,2328.0,7.0,18.857142857142858
38706,United Kingdom,GBR,2021-05-03,1671.0,2312.928571428572,14.0,19.142857142857142
38707,United Kingdom,GBR,2021-05-04,1649.0,2219.0714285714284,1.0,18.928571428571427
38708,United Kingdom,GBR,2021-05-05,1946.0,2177.785714285714,4.0,16.857142857142858
38709,United Kingdom,GBR,2021-05-06,2144.0,2159.785714285714,27.0,17.357142857142858
38710,United Kingdom,GBR,2021-05-07,2613.0,2151.5714285714284,13.0,17.0
38711,United Kingdom,GBR,2021-05-08,2490.0,2138.1428571428573,15.0,15.214285714285715
38712,United Kingdom,GBR,2021-05-09,2047.0,2137.1428571428573,5.0,13.285714285714285
38713,United Kingdom,GBR,2021-05-10,1770.0,2141.285714285714,2.0,12.642857142857142
38714,United Kingdom,GBR,2021-05-11,2357.0,2162.214285714286,4.0,12.5
38715,United Kingdom,GBR,2021-05-12,2474.0,2147.1428571428573,20.0,12.714285714285715
38716,United Kingdom,GBR,2021-05-13,2284.0,2155.5714285714284,11.0,11.428571428571427
38717,United Kingdom,GBR,2021-05-14,2656.0,2170.6428571428573,11.0,10.642857142857142
38718,United Kingdom,GBR,2021-05-15,2193.0,2157.214285714286,17.0,10.785714285714288
38719,United Kingdom,GBR,2021-05-16,1156.0,2103.5714285714284,7.0,10.785714285714288
38720,United Kingdom,GBR,2021-05-17,0.0,1984.2142857142856,4.0,10.071428571428571
38721,United Kingdom,GBR,2021-05-18,0.0,1866.4285714285716,5.0,10.357142857142858
38722,United Kingdom,GBR,2021-05-19,2412.0,1899.7142857142856,7.0,10.571428571428571
38723,United Kingdom,GBR,2021-05-20,2135.0,1899.071428571429,3.0,8.857142857142858
38724,United Kingdom,GBR,2021-05-21,2694.0,1904.857142857143,7.0,8.428571428571429
38725,United Kingdom,GBR,2021-05-22,2702.0,1920.0,9.0,8.0
38726,United Kingdom,GBR,2021-05-23,2523.0,1954.0,6.0,8.071428571428571
38727,United Kingdom,GBR,2021-05-24,2092.0,1977.0,5.0,8.285714285714286
38728,United Kingdom,GBR,2021-05-25,2362.0,1977.357142857143,3.0,8.214285714285714
38729,United Kingdom,GBR,2021-05-26,2410.0,1972.7857142857144,15.0,7.857142857142858
38730,United Kingdom,GBR,2021-05-27,2987.0,2023.0,9.0,7.7142857142857135
38731,United Kingdom,GBR,2021-05-28,3380.0,2074.714285714286,10.0,7.642857142857142
38732,United Kingdom,GBR,2021-05-29,4028.0,2205.785714285714,10.0,7.142857142857142
38733,United Kingdom,GBR,2021-05-30,3240.0,2354.642857142857,7.0,7.142857142857142
38734,United Kingdom,GBR,2021-05-31,3111.0,2576.857142857143,6.0,7.2857142857142865
38735,United Kingdom,GBR,2021-06-01,3283.0,2811.357142857143,1.0,7.0
38736,United Kingdom,GBR,2021-06-02,3099.0,2860.4285714285716,0.0,6.5
38737,United Kingdom,GBR,2021-06-03,4261.0,3012.285714285714,12.0,7.142857142857142
38738,United Kingdom,GBR,2021-06-04,5179.0,3189.785714285714,18.0,7.928571428571429
38739,United Kingdom,GBR,2021-06-05,6140.0,3435.357142857143,11.0,8.071428571428571
38740,United Kingdom,GBR,2021-06-06,5651.0,3658.785714285714,13.0,8.571428571428571
38741,United Kingdom,GBR,2021-06-07,5223.0,3882.4285714285716,4.0,8.5
38742,United Kingdom,GBR,2021-06-08,5584.0,4112.571428571428,1.0,8.357142857142858
38743,United Kingdom,GBR,2021-06-09,5966.0,4366.571428571428,13.0,8.214285714285714
38744,United Kingdom,GBR,2021-06-10,7312.0,4675.5,6.0,8.0
38745,United Kingdom,GBR,2021-06-11,7232.0,4950.642857142857,7.0,7.7857142857142865
38746,United Kingdom,GBR,2021-06-12,7958.0,5231.357142857143,17.0,8.285714285714286
38747,United Kingdom,GBR,2021-06-13,7550.0,5539.214285714284,12.0,8.642857142857142
38748,United Kingdom,GBR,2021-06-14,7319.0,5839.785714285716,8.0,8.785714285714286
38749,United Kingdom,GBR,2021-06-15,7606.0,6148.571428571428,3.0,8.928571428571429
38750,United Kingdom,GBR,2021-06-16,7587.0,6469.142857142857,10.0,9.642857142857142
38751,United Kingdom,GBR,2021-06-17,8808.0,6793.928571428572,9.0,9.428571428571429
38752,United Kingdom,GBR,2021-06-18,10809.0,7196.071428571428,19.0,9.5
38753,United Kingdom,GBR,2021-06-19,10270.0,7491.071428571428,11.0,9.5
38754,United Kingdom,GBR,2021-06-20,10075.0,7807.071428571428,14.0,9.571428571428571
38755,United Kingdom,GBR,2021-06-21,9072.0,8082.0,6.0,9.714285714285714
38756,United Kingdom,GBR,2021-06-22,10467.0,8430.785714285714,5.0,10.0
38757,United Kingdom,GBR,2021-06-23,11481.0,8824.714285714286,27.0,11.0
38758,United Kingdom,GBR,2021-06-24,15882.0,9436.857142857143,19.0,11.928571428571427
38759,United Kingdom,GBR,2021-06-25,16702.0,10113.285714285714,21.0,12.928571428571427
38760,United Kingdom,GBR,2021-06-26,15296.0,10637.42857142857,18.0,13.0
38761,United Kingdom,GBR,2021-06-27,17943.0,11379.785714285714,23.0,13.785714285714285
38762,United Kingdom,GBR,2021-06-28,14623.0,11901.5,11.0,14.0
38763,United Kingdom,GBR,2021-06-29,22644.0,12975.642857142857,3.0,14.0
38764,United Kingdom,GBR,2021-06-30,20223.0,13878.214285714286,23.0,14.928571428571427
38765,United Kingdom,GBR,2021-07-01,25606.0,15078.071428571431,14.0,15.285714285714285
39858,Ghana,GHA,2020-01-03,0.0,,0.0,
39859,Ghana,GHA,2020-01-04,0.0,,0.0,
39860,Ghana,GHA,2020-01-05,0.0,,0.0,
39861,Ghana,GHA,2020-01-06,0.0,,0.0,
39862,Ghana,GHA,2020-01-07,0.0,,0.0,
39863,Ghana,GHA,2020-01-08,0.0,,0.0,
39864,Ghana,GHA,2020-01-09,0.0,,0.0,
39865,Ghana,GHA,2020-01-10,0.0,,0.0,
39866,Ghana,GHA,2020-01-11,0.0,,0.0,
39867,Ghana,GHA,2020-01-12,0.0,,0.0,
39868,Ghana,GHA,2020-01-13,0.0,,0.0,
39869,Ghana,GHA,2020-01-14,0.0,,0.0,
39870,Ghana,GHA,2020-01-15,0.0,,0.0,
39871,Ghana,GHA,2020-01-16,0.0,0.0,0.0,0.0
39872,Ghana,GHA,2020-01-17,0.0,0.0,0.0,0.0
39873,Ghana,GHA,2020-01-18,0.0,0.0,0.0,0.0
39874,Ghana,GHA,2020-01-19,0.0,0.0,0.0,0.0
39875,Ghana,GHA,2020-01-20,0.0,0.0,0.0,0.0
39876,Ghana,GHA,2020-01-21,0.0,0.0,0.0,0.0
39877,Ghana,GHA,2020-01-22,0.0,0.0,0.0,0.0
39878,Ghana,GHA,2020-01-23,0.0,0.0,0.0,0.0
39879,Ghana,GHA,2020-01-24,0.0,0.0,0.0,0.0
39880,Ghana,GHA,2020-01-25,0.0,0.0,0.0,0.0
39881,Ghana,GHA,2020-01-26,0.0,0.0,0.0,0.0
39882,Ghana,GHA,2020-01-27,0.0,0.0,0.0,0.0
39883,Ghana,GHA,2020-01-28,0.0,0.0,0.0,0.0
39884,Ghana,GHA,2020-01-29,0.0,0.0,0.0,0.0
39885,Ghana,GHA,2020-01-30,0.0,0.0,0.0,0.0
39886,Ghana,GHA,2020-01-31,0.0,0.0,0.0,0.0
39887,Ghana,GHA,2020-02-01,0.0,0.0,0.0,0.0
39888,Ghana,GHA,2020-02-02,0.0,0.0,0.0,0.0
39889,Ghana,GHA,2020-02-03,0.0,0.0,0.0,0.0
39890,Ghana,GHA,2020-02-04,0.0,0.0,0.0,0.0
39891,Ghana,GHA,2020-02-05,0.0,0.0,0.0,0.0
39892,Ghana,GHA,2020-02-06,0.0,0.0,0.0,0.0
39893,Ghana,GHA,2020-02-07,0.0,0.0,0.0,0.0
39894,Ghana,GHA,2020-02-08,0.0,0.0,0.0,0.0
39895,Ghana,GHA,2020-02-09,0.0,0.0,0.0,0.0
39896,Ghana,GHA,2020-02-10,0.0,0.0,0.0,0.0
39897,Ghana,GHA,2020-02-11,0.0,0.0,0.0,0.0
39898,Ghana,GHA,2020-02-12,0.0,0.0,0.0,0.0
39899,Ghana,GHA,2020-02-13,0.0,0.0,0.0,0.0
39900,Ghana,GHA,2020-02-14,0.0,0.0,0.0,0.0
39901,Ghana,GHA,2020-02-15,0.0,0.0,0.0,0.0
39902,Ghana,GHA,2020-02-16,0.0,0.0,0.0,0.0
39903,Ghana,GHA,2020-02-17,0.0,0.0,0.0,0.0
39904,Ghana,GHA,2020-02-18,0.0,0.0,0.0,0.0
39905,Ghana,GHA,2020-02-19,0.0,0.0,0.0,0.0
39906,Ghana,GHA,2020-02-20,0.0,0.0,0.0,0.0
39907,Ghana,GHA,2020-02-21,0.0,0.0,0.0,0.0
39908,Ghana,GHA,2020-02-22,0.0,0.0,0.0,0.0
39909,Ghana,GHA,2020-02-23,0.0,0.0,0.0,0.0
39910,Ghana,GHA,2020-02-24,0.0,0.0,0.0,0.0
39911,Ghana,GHA,2020-02-25,0.0,0.0,0.0,0.0
39912,Ghana,GHA,2020-02-26,0.0,0.0,0.0,0.0
39913,Ghana,GHA,2020-02-27,0.0,0.0,0.0,0.0
39914,Ghana,GHA,2020-02-28,0.0,0.0,0.0,0.0
39915,Ghana,GHA,2020-02-29,0.0,0.0,0.0,0.0
39916,Ghana,GHA,2020-03-01,0.0,0.0,0.0,0.0
39917,Ghana,GHA,2020-03-02,0.0,0.0,0.0,0.0
39918,Ghana,GHA,2020-03-03,0.0,0.0,0.0,0.0
39919,Ghana,GHA,2020-03-04,0.0,0.0,0.0,0.0
39920,Ghana,GHA,2020-03-05,0.0,0.0,0.0,0.0
39921,Ghana,GHA,2020-03-06,0.0,0.0,0.0,0.0
39922,Ghana,GHA,2020-03-07,0.0,0.0,0.0,0.0
39923,Ghana,GHA,2020-03-08,0.0,0.0,0.0,0.0
39924,Ghana,GHA,2020-03-09,0.0,0.0,0.0,0.0
39925,Ghana,GHA,2020-03-10,0.0,0.0,0.0,0.0
39926,Ghana,GHA,2020-03-11,0.0,0.0,0.0,0.0
39927,Ghana,GHA,2020-03-12,0.0,0.0,0.0,0.0
39928,Ghana,GHA,2020-03-13,0.0,0.0,0.0,0.0
39929,Ghana,GHA,2020-03-14,5.0,0.35714285714285715,0.0,0.0
39930,Ghana,GHA,2020-03-15,1.0,0.42857142857142855,0.0,0.0
39931,Ghana,GHA,2020-03-16,0.0,0.42857142857142855,0.0,0.0
39932,Ghana,GHA,2020-03-17,4.0,0.7142857142857143,0.0,0.0
39933,Ghana,GHA,2020-03-18,1.0,0.7857142857142857,0.0,0.0
39934,Ghana,GHA,2020-03-19,4.0,1.0714285714285714,0.0,0.0
39935,Ghana,GHA,2020-03-20,1.0,1.1428571428571428,0.0,0.0
39936,Ghana,GHA,2020-03-21,3.0,1.3571428571428572,0.0,0.0
39937,Ghana,GHA,2020-03-22,0.0,1.3571428571428572,0.0,0.0
39938,Ghana,GHA,2020-03-23,5.0,1.7142857142857142,0.0,0.0
39939,Ghana,GHA,2020-03-24,3.0,1.9285714285714288,2.0,0.14285714285714285
39940,Ghana,GHA,2020-03-25,26.0,3.7857142857142856,0.0,0.14285714285714285
39941,Ghana,GHA,2020-03-26,15.0,4.857142857142857,0.0,0.14285714285714285
39942,Ghana,GHA,2020-03-27,64.0,9.428571428571429,1.0,0.21428571428571427
39943,Ghana,GHA,2020-03-28,5.0,9.428571428571429,1.0,0.2857142857142857
39944,Ghana,GHA,2020-03-29,0.0,9.357142857142858,0.0,0.2857142857142857
39945,Ghana,GHA,2020-03-30,15.0,10.428571428571429,0.0,0.2857142857142857
39946,Ghana,GHA,2020-03-31,0.0,10.142857142857142,0.0,0.2857142857142857
39947,Ghana,GHA,2020-04-01,9.0,10.714285714285714,0.0,0.2857142857142857
39948,Ghana,GHA,2020-04-02,34.0,12.857142857142858,0.0,0.2857142857142857
39949,Ghana,GHA,2020-04-03,9.0,13.428571428571427,0.0,0.2857142857142857
39950,Ghana,GHA,2020-04-04,1.0,13.285714285714285,0.0,0.2857142857142857
39951,Ghana,GHA,2020-04-05,0.0,13.285714285714285,0.0,0.2857142857142857
39952,Ghana,GHA,2020-04-06,9.0,13.571428571428573,1.0,0.35714285714285715
39953,Ghana,GHA,2020-04-07,0.0,13.357142857142858,0.0,0.21428571428571427
39954,Ghana,GHA,2020-04-08,73.0,16.714285714285715,0.0,0.21428571428571427
39955,Ghana,GHA,2020-04-09,26.0,17.5,1.0,0.2857142857142857
39956,Ghana,GHA,2020-04-10,0.0,12.928571428571427,0.0,0.21428571428571427
39957,Ghana,GHA,2020-04-11,65.0,17.214285714285715,0.0,0.14285714285714285
39958,Ghana,GHA,2020-04-12,30.0,19.357142857142858,2.0,0.2857142857142857
39959,Ghana,GHA,2020-04-13,158.0,29.57142857142857,0.0,0.2857142857142857
39960,Ghana,GHA,2020-04-14,0.0,29.57142857142857,0.0,0.2857142857142857
39961,Ghana,GHA,2020-04-15,70.0,33.92857142857143,0.0,0.2857142857142857
39962,Ghana,GHA,2020-04-16,0.0,31.5,0.0,0.2857142857142857
39963,Ghana,GHA,2020-04-17,5.0,31.214285714285715,0.0,0.2857142857142857
39964,Ghana,GHA,2020-04-18,0.0,31.142857142857146,0.0,0.2857142857142857
39965,Ghana,GHA,2020-04-19,193.0,44.92857142857143,1.0,0.35714285714285715
39966,Ghana,GHA,2020-04-20,208.0,59.14285714285714,0.0,0.2857142857142857
39967,Ghana,GHA,2020-04-21,0.0,59.14285714285714,0.0,0.2857142857142857
39968,Ghana,GHA,2020-04-22,0.0,53.92857142857143,0.0,0.2857142857142857
39969,Ghana,GHA,2020-04-23,112.0,60.07142857142857,0.0,0.21428571428571427
39970,Ghana,GHA,2020-04-24,0.0,60.07142857142857,0.0,0.21428571428571427
39971,Ghana,GHA,2020-04-25,125.0,64.35714285714286,1.0,0.2857142857142857
39972,Ghana,GHA,2020-04-26,0.0,62.214285714285715,0.0,0.14285714285714285
39973,Ghana,GHA,2020-04-27,271.0,70.28571428571429,1.0,0.21428571428571427
39974,Ghana,GHA,2020-04-28,0.0,70.28571428571429,0.0,0.21428571428571427
39975,Ghana,GHA,2020-04-29,121.0,73.92857142857143,5.0,0.5714285714285714
39976,Ghana,GHA,2020-04-30,0.0,73.92857142857143,0.0,0.5714285714285714
39977,Ghana,GHA,2020-05-01,403.0,102.35714285714286,1.0,0.6428571428571429
39978,Ghana,GHA,2020-05-02,0.0,102.35714285714286,0.0,0.6428571428571429
39979,Ghana,GHA,2020-05-03,95.0,95.35714285714286,1.0,0.6428571428571429
39980,Ghana,GHA,2020-05-04,0.0,80.5,0.0,0.6428571428571429
39981,Ghana,GHA,2020-05-05,550.0,119.78571428571428,0.0,0.6428571428571429
39982,Ghana,GHA,2020-05-06,0.0,119.78571428571428,0.0,0.6428571428571429
39983,Ghana,GHA,2020-05-07,0.0,111.78571428571428,0.0,0.6428571428571429
39984,Ghana,GHA,2020-05-08,372.0,138.35714285714286,0.0,0.6428571428571429
39985,Ghana,GHA,2020-05-09,921.0,195.2142857142857,0.0,0.5714285714285714
39986,Ghana,GHA,2020-05-10,251.0,213.14285714285717,4.0,0.8571428571428571
39987,Ghana,GHA,2020-05-11,0.0,193.78571428571428,0.0,0.7857142857142857
39988,Ghana,GHA,2020-05-12,437.0,225.0,0.0,0.7857142857142857
39989,Ghana,GHA,2020-05-13,427.0,246.85714285714286,0.0,0.42857142857142855
39990,Ghana,GHA,2020-05-14,281.0,266.92857142857144,2.0,0.5714285714285714
39991,Ghana,GHA,2020-05-15,122.0,246.85714285714286,0.0,0.5
39992,Ghana,GHA,2020-05-16,108.0,254.57142857142856,4.0,0.7857142857142857
39993,Ghana,GHA,2020-05-17,97.0,254.7142857142857,1.0,0.7857142857142857
39994,Ghana,GHA,2020-05-18,0.0,254.7142857142857,0.0,0.7857142857142857
39995,Ghana,GHA,2020-05-19,0.0,215.42857142857144,0.0,0.7857142857142857
39996,Ghana,GHA,2020-05-20,361.0,241.2142857142857,2.0,0.9285714285714286
39997,Ghana,GHA,2020-05-21,0.0,241.2142857142857,0.0,0.9285714285714286
39998,Ghana,GHA,2020-05-22,173.0,227.0,0.0,0.9285714285714286
39999,Ghana,GHA,2020-05-23,217.0,176.71428571428572,0.0,0.9285714285714286
40000,Ghana,GHA,2020-05-24,131.0,168.14285714285714,0.0,0.6428571428571429
40001,Ghana,GHA,2020-05-25,66.0,172.85714285714286,1.0,0.7142857142857143
40002,Ghana,GHA,2020-05-26,125.0,150.57142857142858,0.0,0.7142857142857143
40003,Ghana,GHA,2020-05-27,156.0,131.21428571428572,0.0,0.7142857142857143
40004,Ghana,GHA,2020-05-28,339.0,135.35714285714286,2.0,0.7142857142857143
40005,Ghana,GHA,2020-05-29,0.0,126.64285714285714,0.0,0.7142857142857143
40006,Ghana,GHA,2020-05-30,313.0,141.28571428571428,0.0,0.42857142857142855
40007,Ghana,GHA,2020-05-31,152.0,145.21428571428572,1.0,0.42857142857142855
40008,Ghana,GHA,2020-06-01,113.0,153.28571428571428,1.0,0.5
40009,Ghana,GHA,2020-06-02,189.0,166.78571428571428,0.0,0.5
40010,Ghana,GHA,2020-06-03,227.0,157.21428571428572,2.0,0.5
40011,Ghana,GHA,2020-06-04,251.0,175.14285714285714,0.0,0.5
40012,Ghana,GHA,2020-06-05,337.0,186.85714285714286,0.0,0.5
40013,Ghana,GHA,2020-06-06,283.0,191.57142857142856,4.0,0.7857142857142857
40014,Ghana,GHA,2020-06-07,294.0,203.2142857142857,2.0,0.9285714285714286
40015,Ghana,GHA,2020-06-08,176.0,211.07142857142856,0.0,0.8571428571428571
40016,Ghana,GHA,2020-06-09,272.0,221.57142857142856,4.0,1.1428571428571428
40017,Ghana,GHA,2020-06-10,291.0,231.2142857142857,0.0,1.1428571428571428
40018,Ghana,GHA,2020-06-11,0.0,207.0,0.0,1.0
40019,Ghana,GHA,2020-06-12,157.0,218.2142857142857,0.0,1.0
40020,Ghana,GHA,2020-06-13,498.0,231.42857142857144,0.0,1.0
40021,Ghana,GHA,2020-06-14,262.0,239.28571428571428,0.0,0.9285714285714286
40022,Ghana,GHA,2020-06-15,304.0,252.92857142857144,3.0,1.0714285714285714
40023,Ghana,GHA,2020-06-16,542.0,278.14285714285717,3.0,1.2857142857142858
40024,Ghana,GHA,2020-06-17,229.0,278.2857142857143,4.0,1.4285714285714286
40025,Ghana,GHA,2020-06-18,397.0,288.7142857142857,8.0,2.0
40026,Ghana,GHA,2020-06-19,339.0,288.85714285714283,0.0,2.0
40027,Ghana,GHA,2020-06-20,274.0,288.2142857142857,4.0,2.0
40028,Ghana,GHA,2020-06-21,514.0,303.92857142857144,15.0,2.9285714285714284
40029,Ghana,GHA,2020-06-22,437.0,322.57142857142856,0.0,2.9285714285714284
40030,Ghana,GHA,2020-06-23,0.0,303.14285714285717,0.0,2.642857142857143
40031,Ghana,GHA,2020-06-24,414.0,311.92857142857144,10.0,3.3571428571428568
40032,Ghana,GHA,2020-06-25,445.0,343.71428571428567,0.0,3.3571428571428568
40033,Ghana,GHA,2020-06-26,460.0,365.3571428571428,0.0,3.3571428571428568
40034,Ghana,GHA,2020-06-27,361.0,355.57142857142856,8.0,3.928571428571429
40035,Ghana,GHA,2020-06-28,597.0,379.5,0.0,3.928571428571429
40036,Ghana,GHA,2020-06-29,920.0,423.5,9.0,4.357142857142857
40037,Ghana,GHA,2020-06-30,0.0,384.78571428571433,0.0,4.142857142857143
40038,Ghana,GHA,2020-07-01,390.0,396.28571428571433,0.0,3.8571428571428568
40039,Ghana,GHA,2020-07-02,393.0,396.0,5.0,3.6428571428571432
40040,Ghana,GHA,2020-07-03,0.0,371.78571428571433,0.0,3.6428571428571432
40041,Ghana,GHA,2020-07-04,758.0,406.3571428571428,0.0,3.3571428571428568
40042,Ghana,GHA,2020-07-05,496.0,405.07142857142856,0.0,2.2857142857142856
40043,Ghana,GHA,2020-07-06,697.0,423.6428571428572,5.0,2.642857142857143
40044,Ghana,GHA,2020-07-07,0.0,423.6428571428572,0.0,2.642857142857143
40045,Ghana,GHA,2020-07-08,1883.0,528.5714285714286,7.0,2.4285714285714284
40046,Ghana,GHA,2020-07-09,854.0,557.7857142857143,0.0,2.4285714285714284
40047,Ghana,GHA,2020-07-10,641.0,570.7142857142858,0.0,2.4285714285714284
40048,Ghana,GHA,2020-07-11,0.0,544.9285714285714,0.0,1.8571428571428568
40049,Ghana,GHA,2020-07-12,785.0,558.3571428571429,6.0,2.2857142857142856
